#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
17563283224900,0.7456787,0.5921842,0.60348785,0.08108610543218352,-0.03901363081250326,0.988678223222379,0.1200764383320321
17563315995600,0.7453106,0.59211564,0.60648435,0.08448047135277437,-0.03789914102850811,0.9882651686857804,0.12148523133196172
17563349013400,0.744773,0.5920412,0.60928446,0.08504180939914624,-0.03691591486264301,0.9878660581353754,0.12460239591616419
17563382687000,0.744773,0.5920412,0.60928446,0.08504180939914624,-0.03691591486264301,0.9878660581353754,0.12460239591616419
17563415351200,0.74367857,0.5926398,0.61139417,0.08375280140928783,-0.03742252580788677,0.9876570957112246,0.12695859210594365
17563448002700,0.74115396,0.59431833,0.61305326,0.08356159395728201,-0.0376581429132495,0.987517724965582,0.12809397786955032
17563480757200,0.74115396,0.59431833,0.61305326,0.08356159395728201,-0.0376581429132495,0.987517724965582,0.12809397786955032
17563513993000,0.7379189,0.59602576,0.6141639,0.08471942983128375,-0.03749834519758436,0.9876066690848095,0.12668685604952343
17563546915900,0.7334493,0.59770775,0.6152408,0.08605507827504615,-0.0375457680156391,0.9877903280111427,0.12431856938860907
17563580465200,0.7269157,0.5991589,0.6162722,0.08616513626909432,-0.03793572396793433,0.9879405802758474,0.12292217042901209
17563612912100,0.7269157,0.5991589,0.6162722,0.08616513626909432,-0.03793572396793433,0.9879405802758474,0.12292217042901209
17563646506700,0.71778303,0.6002097,0.6172096,0.08418414625114276,-0.038391522916181996,0.9882058421717377,0.1220177609440087
17563678851200,0.71778303,0.6002097,0.6172096,0.08418414625114276,-0.038391522916181996,0.9882058421717377,0.1220177609440087
17563711785600,0.7055861,0.6002119,0.61753374,0.07979678524701449,-0.03765891794794733,0.988629185374913,0.12176457936595382
17563744832100,0.6934466,0.59943885,0.61720866,0.0744807468831635,-0.03621626943200162,0.9892078874291719,0.12086668531927891
17563778249900,0.6934466,0.59943885,0.61720866,0.0744807468831635,-0.03621626943200162,0.9892078874291719,0.12086668531927891
17563811018900,0.6819777,0.59809154,0.61630857,0.06872930878793258,-0.03422923507135283,0.9897431331300957,0.12047062713286188
17563844122100,0.6632769,0.59497666,0.6139185,0.058340651958863045,-0.031257625666903974,0.9906317159459396,0.11944928852314542
17563877165200,0.6435848,0.5906938,0.6104667,0.04791928506662734,-0.029294191178629775,0.9913448842421881,0.11866302275239722
17563910886300,0.6435848,0.5906938,0.6104667,0.04791928506662734,-0.029294191178629775,0.9913448842421881,0.11866302275239722
17563943703300,0.62086105,0.5857254,0.6059579,0.036976408049378094,-0.02803016998657348,0.992047323386692,0.11700069649190087
17563977009000,0.6016077,0.58222413,0.602055,0.028628276489994334,-0.027552622929359945,0.9925809046523597,0.11491049766852458
17564010463700,0.57839507,0.57891476,0.5972201,0.019715558739315145,-0.027108114111457245,0.993093504998343,0.11243548026767523
17564043520500,0.57839507,0.57891476,0.5972201,0.019715558739315145,-0.027108114111457245,0.993093504998343,0.11243548026767523
17564074738300,0.5598115,0.5765616,0.5932365,0.013735906328409209,-0.025795065161278597,0.9934410917995887,0.110547440561524
17564107887700,0.53813183,0.5737043,0.58825845,0.007507354073482095,-0.022390568313680487,0.9937979074521586,0.10866471933942785
17564140725300,0.51089925,0.57184404,0.58147687,-5.797192828223211e-05,-0.018345215862327104,0.9939249567110993,0.10852018301246927
17564173962000,0.51089925,0.57184404,0.58147687,-5.797192828223211e-05,-0.018345215862327104,0.9939249567110993,0.10852018301246927
17564206832100,0.4868861,0.5737319,0.57593966,-0.006741874348242707,-0.01586681292984359,0.9939829977164526,0.10816927303230114
17564239867800,0.4868861,0.5737319,0.57593966,-0.006741874348242707,-0.01586681292984359,0.9939829977164526,0.10816927303230114
17564273093500,0.4648373,0.57736367,0.571022,-0.01231297290707815,-0.012733553840834662,0.9937922600424641,0.10983255976468645
17564305763400,0.4452827,0.58078074,0.5665828,-0.01863102817042205,-0.008532191410343332,0.9934081263361862,0.11278466663637497
17564338937100,0.4452827,0.58078074,0.5665828,-0.01863102817042205,-0.008532191410343332,0.9934081263361862,0.11278466663637497
17564371833700,0.42641625,0.5841013,0.56237644,-0.02612233060822277,-0.0069340355721275145,0.9930506808611819,0.11454208063162775
17564404794100,0.41207156,0.5862667,0.55918074,-0.03218366241184059,-0.006123777147864046,0.9927867200614758,0.11533100058865622
17564437707100,0.41207156,0.5862667,0.55918074,-0.03218366241184059,-0.006123777147864046,0.9927867200614758,0.11533100058865622
17564470991800,0.39478272,0.5898006,0.5555933,-0.037471511022692264,-0.006630606434938214,0.9925077839232418,0.11610434863413495
17564503855900,0.38357612,0.59292024,0.55384934,-0.0388504388152087,-0.007408924364503362,0.9925644730055201,0.11511523865631718
17564536782800,0.37297714,0.5959957,0.5529708,-0.038847555159839016,-0.008615132109394638,0.9927835575914692,0.1131258358327887
17564569738500,0.37297714,0.5959957,0.5529708,-0.038847555159839016,-0.008615132109394638,0.9927835575914692,0.1131258358327887
17564602808300,0.36594617,0.59755313,0.5528352,-0.03929950385461404,-0.009797198828091146,0.9928430875802232,0.11234841937505548
17564636587100,0.35853362,0.5988783,0.5535407,-0.041477770922204636,-0.01179041045944802,0.9927810506297765,0.11192125022067952
17564668865500,0.35853362,0.5988783,0.5535407,-0.041477770922204636,-0.01179041045944802,0.9927810506297765,0.11192125022067952
17564701888400,0.35427067,0.5987397,0.5546011,-0.04373876930932736,-0.013643217848196644,0.9926995821520828,0.11157204964117255
